Tenure;WarehouseToHome;NumberOfDeviceRegistered;PreferedOrderCat;SatisfactionScore;MaritalStatus;NumberOfAddress;Complain;DaySinceLastOrder;CashbackAmount;Churn
;06.00;5;Mobile Phone;3;Single;2;0;00.00;113.59.00;1
06.00;06.00;1;Laptop & Accessory;5;Married;2;0;08.00;140.37.00;0
12.00;08.00;1;Fashion;3;Single;1;0;07.00;178.08.00;0
07.00;07.00;2;Laptop & Accessory;5;Married;4;0;04.00;178.76;0
;10.00;4;Mobile;5;Married;2;0;00.00;121.09.00;0
02.00;15.00;4;Mobile Phone;2;Single;1;0;02.00;139.83;0
06.00;08.00;3;Laptop & Accessory;1;Married;2;0;04.00;155.05.00;0
19.00;09.00;5;Mobile Phone;3;Single;3;0;01.00;147.74;0
03.00;22.00;5;Laptop & Accessory;3;Single;2;1;09.00;166.93;0
01.00;07.00;5;Laptop & Accessory;5;Married;3;0;;222.14.00;1
03.00;26.00.00;5;Laptop & Accessory;3;Married;3;0;;211.02.00;0
15.00;15.00;4;Others;1;Single;9;0;01.00;296.13.00;0
24.00.00;07.00;5;Mobile Phone;3;Married;4;0;03.00;161.09.00;0
12.00;09.00;5;Fashion;3;Married;5;1;03.00;202.56.00;0
13.00;20.00;4;Others;3;Single;2;0;09.00;296.26.00;0
08.00;10.00;5;Laptop & Accessory;1;Married;5;1;02.00;206.03.00;0
11.00;16.00;5;Laptop & Accessory;4;Married;3;0;04.00;166.89;0
18.00;13.00;3;Fashion;5;Married;2;0;11.00;152.01.00;0
00.00;;3;Mobile;3;Single;2;0;00.00;123.18.00;0
07.00;07.00;5;Laptop & Accessory;2;Single;2;0;05.00;194.49.00;0
00.00;;4;Mobile;5;Single;7;1;00.00;12.403.999.999.999.900;1
07.00;30.00.00;3;Mobile;3;Married;4;1;00.00;131.61;1
10.00;16.00;1;Fashion;1;Married;2;1;08.00;237.44.00;0
00.00;16.00;5;Mobile;1;Married;8;0;03.00;134.08.00;1
00.00;;4;Mobile;5;Single;7;0;07.00;123.62;1
04.00;08.00;4;Laptop & Accessory;5;Married;4;0;00.00;164.01.00;0
01.00;31.00.00;6;Mobile Phone;2;Single;3;1;01.00;148.04.00;1
01.00;16.00;4;Mobile Phone;5;Married;3;0;01.00;142.09.00;1
00.00;15.00;5;Mobile;4;Single;2;0;02.00;127.06.00;1
25.00.00;25.00.00;3;Mobile Phone;2;Divorced;1;0;02.00;142.58.00;0
06.00;14.00;4;Laptop & Accessory;2;Divorced;6;0;;217.04.00;0
29.00.00;11.00;4;Laptop & Accessory;3;Married;2;1;03.00;165.35.00;0
13.00;07.00;4;Others;3;Married;3;1;07.00;316.97;0
10.00;25.00.00;3;Laptop & Accessory;3;Married;4;0;02.00;157.68;0
16.00;09.00;4;Others;3;Married;7;0;15.00;313.08.00;0
01.00;07.00;5;Mobile Phone;4;Single;3;1;03.00;146.74;1
;14.00;5;Mobile;5;Married;2;1;07.00;121.19.00;1
13.00;08.00;4;Mobile;3;Single;3;0;02.00;128.09.00;0
01.00;10.00;4;Laptop & Accessory;3;Single;11;0;01.00;170.77;1
00.00;19.00;4;Laptop & Accessory;5;Married;6;1;02.00;161.34.00;1
03.00;28.00.00;4;Laptop & Accessory;3;Divorced;3;1;00.00;163.08.00;1
03.00;16.00;5;Mobile Phone;1;Single;2;0;03.00;164.83;0
01.00;16.00;4;Mobile Phone;5;Single;3;0;01.00;150.52.00;0
01.00;24.00.00;4;Mobile Phone;4;Married;3;0;01.00;147.01.00;1
00.00;08.00;1;Laptop & Accessory;3;Single;1;0;07.00;165.00.00;0
03.00;22.00;6;Mobile Phone;2;Divorced;2;1;04.00;146.68;0
11.00;21.00;4;Mobile Phone;5;Married;3;0;18.00;155.34.00;0
00.00;16.00;3;Grocery;5;Married;2;1;10.00;270.68;0
14.00;28.00.00;3;Laptop & Accessory;1;Married;4;1;03.00;154.67;0
19.00;17.00;4;Mobile Phone;1;Married;5;0;03.00;151.54.00;0
08.00;17.00;3;Mobile;3;Married;8;1;02.00;126.06.00;0
20.00;11.00;3;Others;3;Married;5;0;01.00;283.00.00;0
00.00;20.00;3;Fashion;1;Single;1;1;07.00;175.53.00;1
28.00.00;14.00;4;Laptop & Accessory;1;Married;6;0;08.00;193.54.00;0
21.00;10.00;4;Fashion;3;Single;8;0;;209.99;0
23.00;13.00;4;Others;3;Married;6;1;08.00;287.04.00;0
15.00;15.00;4;Others;1;Single;9;0;01.00;296.13.00;0
12.00;07.00;4;Fashion;3;Single;6;1;01.00;203.61;0
00.00;12.00;3;Mobile;3;Divorced;1;0;02.00;12.772.999.999.999.900;0
09.00;16.00;5;Laptop & Accessory;4;Single;11;0;01.00;190.04.00;0
18.00;09.00;4;Fashion;3;Single;7;1;;227.09.00;0
12.00;09.00;4;Fashion;4;Single;9;0;01.00;198.51.00;0
09.00;32.00.00;4;Fashion;3;Married;3;1;;228.88;0
;16.00;2;Mobile;3;Divorced;4;1;07.00;122.13.00;0
07.00;14.00;1;Laptop & Accessory;3;Married;3;0;02.00;144.04.00;0
29.00.00;29.00.00;3;Grocery;4;Married;5;1;09.00;23.401.999.999.999.900;0
;13.00;3;Mobile;5;Single;4;0;02.00;120.62;0
27.00.00;05.00;3;Laptop & Accessory;3;Single;8;0;00.00;137.08.00;0
18.00;;3;Laptop & Accessory;4;Married;9;0;15.00;12.347.999.999.999.900;0
01.00;08.00;5;Laptop & Accessory;5;Married;3;0;;222.14.00;1
00.00;22.00;1;Mobile;5;Single;2;0;14.00;127.43.00;1
01.00;24.00.00;5;Mobile Phone;4;Married;3;0;01.00;146.27.00;0
08.00;30.00.00;4;Laptop & Accessory;3;Single;2;0;08.00;170.68;0
08.00;15.00;4;Fashion;3;Divorced;2;1;15.00;20.685.000.000.000.000;0
18.00;26.00.00;3;Grocery;1;Married;1;1;10.00;23.495.999.999.999.900;0
00.00;06.00;3;Laptop & Accessory;4;Married;2;0;04.00;163.97;0
20.00;;3;Mobile;3;Single;5;0;00.00;12.478.999.999.999.900;1
23.00;25.00.00;5;Others;3;Married;3;1;10.00;320.02.00;0
06.00;07.00;5;Mobile Phone;4;Divorced;8;0;03.00;148.32.00;0
13.00;25.00.00;3;Laptop & Accessory;2;Divorced;9;1;07.00;127.41.00;0
;07.00;3;Mobile Phone;1;Single;2;0;00.00;11.611.000.000.000.000;0
23.00;15.00;4;Fashion;4;Married;6;0;08.00;199.03.00;0
27.00.00;20.00;3;Laptop & Accessory;5;Married;3;0;04.00;169.05.00;0
19.00;14.00;2;Laptop & Accessory;3;Married;6;0;03.00;189.34.00;0
01.00;16.00;5;Mobile Phone;5;Single;2;1;03.00;148.21.00;1
23.00;08.00;4;Grocery;3;Single;6;0;01.00;278.79;0
00.00;08.00;3;Mobile Phone;1;Divorced;7;1;02.00;137.22.00;1
02.00;17.00;4;Laptop & Accessory;3;Single;5;0;08.00;161.06.00;0
07.00;08.00;3;Laptop & Accessory;3;Single;3;0;02.00;140.33.00;0
01.00;11.00;3;Laptop & Accessory;5;Single;1;0;03.00;184.63;0
04.00;19.00;4;Laptop & Accessory;3;Single;2;0;05.00;190.77;0
15.00;08.00;3;Laptop & Accessory;2;Divorced;2;0;02.00;140.89;0
17.00;09.00;3;Others;1;Married;5;1;01.00;295.13.00;0
09.00;16.00;3;Fashion;5;Married;8;1;07.00;183.21.00;0
02.00;27.00.00;1;Fashion;5;Married;2;0;08.00;199.08.00;0
01.00;16.00;4;Mobile Phone;3;Married;3;0;03.00;152.42.00;1
29.00.00;33.00.00;5;Others;1;Married;3;0;14.00;320.86;0
19.00;09.00;4;Laptop & Accessory;4;Divorced;2;0;08.00;173.05.00;0
12.00;09.00;4;Laptop & Accessory;5;Married;5;0;08.00;193.93;0
16.00;25.00.00;4;Laptop & Accessory;5;Married;8;1;03.00;179.01.00;0
05.00;21.00;3;Laptop & Accessory;1;Married;6;0;02.00;166.67;0
14.00;35.00.00;5;Fashion;5;Married;6;1;01.00;23.354.000.000.000.000;1
01.00;26.00.00;5;Mobile Phone;5;Married;3;0;08.00;165.66;0
13.00;15.00;4;Laptop & Accessory;2;Divorced;10;0;02.00;148.76;0
01.00;35.00.00;3;Laptop & Accessory;5;Divorced;8;1;00.00;166.73;1
28.00.00;08.00;3;Fashion;4;Divorced;4;0;;209.76;0
12.00;14.00;3;Mobile Phone;3;Divorced;2;0;07.00;137.55.00;0
27.00.00;08.00;3;Fashion;3;Married;10;0;03.00;235.49.00;0
05.00;15.00;2;Mobile Phone;4;Single;11;0;03.00;146.09.00;0
00.00;22.00;3;Fashion;5;Single;3;1;00.00;185.64;1
06.00;16.00;1;Fashion;3;Married;1;1;08.00;183.08.00;0
09.00;15.00;3;Fashion;1;Married;5;0;03.00;200.96;1
;06.00;3;Mobile;5;Single;3;0;02.00;12.080.000.000.000.000;0
23.00;17.00;3;Others;4;Single;4;0;04.00;299.26.00;0
01.00;13.00;6;Mobile Phone;3;Married;2;0;01.00;148.51.00;1
00.00;14.00;3;Mobile;1;Single;2;0;04.00;134.45.00;0
19.00;19.00;3;Laptop & Accessory;4;Single;7;0;09.00;155.62;0
23.00;07.00;4;Mobile Phone;5;Divorced;4;0;03.00;160.08.00;0
00.00;06.00;4;Mobile Phone;5;Divorced;2;0;03.00;139.55.00;0
01.00;17.00;4;Laptop & Accessory;3;Married;3;1;04.00;167.06.00;0
07.00;08.00;3;Laptop & Accessory;2;Single;2;0;11.00;166.87;0
09.00;11.00;4;Mobile;5;Married;10;1;00.00;134.19.00;0
08.00;22.00;4;Fashion;1;Married;3;0;06.00;204.78;1
06.00;15.00;2;Laptop & Accessory;3;Married;7;0;04.00;176.75;0
07.00;15.00;3;Fashion;2;Married;1;0;06.00;185.00.00;0
26.00.00;09.00;5;Others;3;Single;3;1;13.00;315.68;0
09.00;12.00;3;Mobile;1;Married;1;0;11.00;132.01.00;0
12.00;17.00;4;Laptop & Accessory;3;Married;5;0;03.00;185.77;0
18.00;09.00;4;Fashion;3;Single;7;1;;227.09.00;0
01.00;10.00;4;Laptop & Accessory;3;Divorced;2;1;03.00;166.71;1
03.00;11.00;4;Laptop & Accessory;3;Married;2;0;02.00;161.18.00;0
12.00;18.00;3;Laptop & Accessory;4;Married;5;0;00.00;152.95;0
15.00;;4;Mobile;5;Married;1;1;08.00;125.93;0
01.00;11.00;5;Laptop & Accessory;2;Single;3;1;04.00;169.87;0
23.00;14.00;5;Fashion;3;Single;10;0;01.00;23.464.999.999.999.900;0
09.00;25.00.00;4;Laptop & Accessory;3;Married;3;1;03.00;181.89;0
07.00;09.00;3;Laptop & Accessory;4;Married;2;0;09.00;154.33.00;0
01.00;17.00;5;Mobile Phone;5;Single;3;0;01.00;139.16.00;1
01.00;09.00;4;Mobile Phone;5;Married;3;1;01.00;145.74;1
00.00;14.00;4;Laptop & Accessory;5;Single;7;0;02.00;153.26.00;1
06.00;17.00;4;Fashion;1;Single;4;0;01.00;237.44.00;0
15.00;35.00.00;5;Laptop & Accessory;2;Single;5;0;00.00;142.72;0
08.00;06.00;3;Fashion;3;Single;2;0;08.00;187.89;0
10.00;23.00;5;Laptop & Accessory;5;Married;6;0;03.00;181.47.00;0
10.00;27.00.00;3;Mobile;2;Divorced;6;0;00.00;129.73;0
03.00;10.00;4;Laptop & Accessory;3;Divorced;6;1;01.00;177.38.00;1
12.00;09.00;5;Fashion;3;Married;5;1;03.00;202.56.00;0
04.00;08.00;3;Mobile;3;Married;2;0;03.00;134.77;0
;23.00;4;Mobile;4;Married;2;0;00.00;12.127.000.000.000.000;0
30.00.00;06.00;4;Laptop & Accessory;3;Single;8;0;03.00;154.73;0
22.00;16.00;3;Others;5;Single;10;1;02.00;286.65;0
08.00;22.00;4;Grocery;5;Married;9;0;10.00;295.07.00;0
01.00;09.00;2;Mobile Phone;5;Single;9;0;02.00;159.24.00;0
01.00;10.00;4;Mobile Phone;1;Married;3;0;01.00;142.06.00;0
07.00;15.00;4;Laptop & Accessory;3;Married;2;0;03.00;196.04.00;0
19.00;11.00;4;Laptop & Accessory;4;Married;3;0;09.00;169.47.00;0
;27.00.00;1;Mobile;4;Married;2;0;13.00;120.28.00;0
01.00;10.00;5;Fashion;2;Divorced;3;1;;228.25.00;1
12.00;13.00;5;Mobile Phone;3;Married;3;0;05.00;162.02.00;0
20.00;32.00.00;3;Others;3;Married;4;0;00.00;296.58.00;0
21.00;08.00;2;Laptop & Accessory;4;Divorced;4;0;02.00;181.02.00;0
17.00;34.00.00;1;Grocery;2;Divorced;4;1;11.00;233.02.00;0
02.00;07.00;4;Mobile Phone;5;Married;3;0;03.00;160.91;0
02.00;08.00;3;Mobile;4;Divorced;1;0;02.00;131.08.00;0
03.00;06.00;3;Mobile Phone;4;Divorced;1;1;07.00;135.79;0
09.00;17.00;4;Mobile Phone;2;Married;3;0;03.00;164.17.00;0
05.00;11.00;4;Laptop & Accessory;1;Single;9;0;00.00;196.79;0
30.00.00;16.00;3;Grocery;3;Single;1;0;08.00;23.872.000.000.000.000;0
01.00;07.00;5;Mobile Phone;3;Married;3;1;01.00;154.33.00;0
19.00;06.00;3;Others;2;Married;10;0;02.00;296.27.00;0
05.00;11.00;4;Laptop & Accessory;4;Single;3;0;;218.55.00;1
00.00;16.00;3;Fashion;5;Married;2;0;07.00;187.93;0
02.00;09.00;4;Laptop & Accessory;4;Married;6;0;05.00;173.55.00;1
23.00;23.00;4;Mobile Phone;5;Married;6;1;03.00;150.87;0
14.00;09.00;4;Mobile Phone;3;Married;4;0;03.00;145.01.00;0
06.00;08.00;3;Laptop & Accessory;4;Single;9;0;07.00;151.47.00;0
14.00;29.00.00;3;Fashion;3;Single;4;1;02.00;170.82;0
01.00;08.00;4;Mobile Phone;4;Single;3;1;03.00;148.02.00;1
01.00;07.00;4;Mobile Phone;2;Divorced;4;1;01.00;147.93;1
02.00;09.00;5;Mobile Phone;4;Married;2;0;05.00;157.01.00;0
03.00;12.00;4;Laptop & Accessory;1;Married;1;0;07.00;146.27.00;0
12.00;16.00;4;Mobile Phone;1;Married;4;0;04.00;172.71;0
01.00;12.00;4;Mobile Phone;3;Single;3;1;03.00;159.41.00;1
11.00;26.00.00;4;Mobile Phone;4;Married;6;0;01.00;155.22.00;0
12.00;09.00;2;Laptop & Accessory;5;Single;8;1;13.00;184.08.00;0
30.00.00;06.00;5;Laptop & Accessory;3;Married;3;1;02.00;156.06.00;0
06.00;15.00;2;Laptop & Accessory;3;Divorced;7;0;04.00;176.75;0
01.00;09.00;4;Mobile Phone;4;Married;3;0;03.00;147.26.00;0
08.00;15.00;4;Laptop & Accessory;3;Single;5;0;04.00;186.42.00;0
14.00;11.00;1;Laptop & Accessory;4;Single;4;0;02.00;168.07.00;0
14.00;21.00;5;Others;3;Single;3;0;10.00;321.26.00;0
02.00;36.00.00;6;Laptop & Accessory;4;Married;3;0;08.00;190.49.00;0
04.00;10.00;3;Laptop & Accessory;4;Single;2;0;07.00;193.55.00;1
03.00;09.00;4;Grocery;1;Married;9;0;06.00;246.69;1
20.00;10.00;4;Fashion;4;Married;9;1;10.00;203.33.00;0
11.00;23.00;4;Fashion;3;Married;1;0;09.00;188.23.00;0
11.00;07.00;3;Laptop & Accessory;1;Married;8;0;09.00;147.35.00;0
10.00;16.00;2;Mobile Phone;2;Single;4;0;00.00;146.08.00;0
11.00;06.00;3;Laptop & Accessory;4;Married;1;0;08.00;144.04.00;0
25.00.00;18.00;5;Grocery;4;Single;5;0;04.00;256.42.00;0
01.00;34.00.00;4;Laptop & Accessory;1;Single;3;1;08.00;183.13.00;1
14.00;33.00.00;4;Laptop & Accessory;5;Divorced;3;0;06.00;208.96;0
;06.00;3;Mobile;1;Single;2;0;07.00;121.15.00;0
26.00.00;10.00;5;Fashion;3;Divorced;4;1;05.00;204.69;0
28.00.00;16.00;4;Laptop & Accessory;3;Married;5;0;04.00;153.97;0
20.00;31.00.00;3;Fashion;3;Single;3;0;11.00;186.33.00;0
01.00;20.00;4;Laptop & Accessory;4;Single;7;0;01.00;182.65;1
01.00;07.00;5;Mobile Phone;4;Single;3;1;03.00;145.07.00;0
05.00;13.00;3;Laptop & Accessory;2;Divorced;5;0;03.00;192.04.00;0
01.00;31.00.00;5;Laptop & Accessory;4;Single;2;1;11.00;170.99;1
18.00;10.00;3;Laptop & Accessory;4;Divorced;2;0;08.00;144.47.00;0
01.00;11.00;2;Laptop & Accessory;4;Married;3;1;04.00;186.42.00;0
01.00;11.00;4;Mobile Phone;1;Single;11;1;01.00;147.85;1
01.00;31.00.00;4;Mobile Phone;4;Single;10;0;03.00;160.97;0
09.00;28.00.00;4;Laptop & Accessory;2;Divorced;3;1;08.00;165.14.00;0
07.00;21.00;3;Laptop & Accessory;5;Single;2;0;06.00;161.25.00;0
19.00;11.00;6;Fashion;3;Married;6;0;;222.56.00;0
03.00;16.00;4;Mobile Phone;3;Married;11;0;03.00;154.74;0
18.00;08.00;4;Mobile Phone;1;Married;6;1;03.00;156.95;0
11.00;06.00;1;Laptop & Accessory;1;Single;1;0;08.00;176.25.00;0
05.00;12.00;4;Mobile Phone;4;Married;3;0;03.00;152.89;0
21.00;10.00;4;Grocery;3;Married;11;1;14.00;262.07.00;0
27.00.00;15.00;3;Laptop & Accessory;3;Married;4;0;03.00;128.97;0
30.00.00;15.00;4;Mobile Phone;5;Married;6;1;03.00;167.57.00;0
04.00;07.00;6;Mobile Phone;3;Divorced;5;0;03.00;163.33.00;0
08.00;20.00;4;Fashion;3;Married;3;0;;211.28.00;0
01.00;18.00;4;Mobile Phone;5;Married;2;0;05.00;145.99;0
07.00;08.00;3;Laptop & Accessory;3;Single;3;0;02.00;140.33.00;0
12.00;10.00;4;Laptop & Accessory;2;Single;10;1;01.00;193.61;0
17.00;34.00.00;4;Fashion;5;Married;10;0;02.00;233.02.00;0
05.00;09.00;5;Laptop & Accessory;5;Married;5;0;01.00;189.01.00;0
09.00;15.00;4;Mobile Phone;3;Single;3;0;05.00;168.23.00;0
01.00;12.00;4;Mobile Phone;1;Single;2;1;03.00;148.79;0
24.00.00;36.00.00;5;Grocery;3;Divorced;2;0;08.00;295.46.00;0
07.00;24.00.00;5;Mobile Phone;3;Married;11;1;01.00;149.37.00;1
20.00;08.00;3;Grocery;1;Married;2;1;00.00;267.52.00;0
07.00;34.00.00;4;Laptop & Accessory;3;Married;2;0;07.00;167.12.00;0
02.00;06.00;1;Laptop & Accessory;3;Single;9;1;02.00;162.94;0
21.00;10.00;4;Grocery;1;Married;3;0;02.00;25.201.999.999.999.900;0
04.00;26.00.00;3;Mobile;4;Single;2;1;02.00;131.04.00;1
21.00;09.00;5;Mobile Phone;1;Single;3;1;03.00;157.94;0
05.00;07.00;3;Laptop & Accessory;5;Married;5;0;02.00;140.87;0
08.00;24.00.00;1;Laptop & Accessory;5;Married;2;0;10.00;152.08.00;0
12.00;07.00;4;Laptop & Accessory;1;Married;9;0;10.00;172.35.00;0
24.00.00;24.00.00;5;Fashion;5;Married;7;0;12.00;257.69;0
30.00.00;31.00.00;3;Fashion;5;Single;8;0;09.00;176.37.00;0
14.00;09.00;2;Laptop & Accessory;4;Divorced;3;0;08.00;167.44.00;0
09.00;07.00;4;Laptop & Accessory;3;Divorced;11;0;10.00;172.17.00;0
05.00;09.00;4;Mobile Phone;3;Married;3;0;04.00;159.77;0
30.00.00;24.00.00;3;Fashion;1;Single;7;0;04.00;205.12.00;0
01.00;12.00;4;Mobile Phone;4;Single;3;1;03.00;149.78;0
09.00;14.00;4;Mobile Phone;3;Divorced;3;0;01.00;149.04.00;0
03.00;08.00;4;Mobile Phone;5;Single;1;0;07.00;149.68;0
30.00.00;15.00;4;Mobile;4;Married;5;1;00.00;133.46.00;0
11.00;;4;Mobile;4;Single;2;0;03.00;124.04.00;0
14.00;34.00.00;4;Grocery;4;Married;1;0;10.00;235.07.00;0
26.00.00;32.00.00;5;Grocery;1;Married;5;0;01.00;263.26.00;0
04.00;16.00;3;Laptop & Accessory;1;Married;3;1;04.00;165.83;0
;08.00;1;Mobile;1;Married;2;0;07.00;12.011.000.000.000.000;0
18.00;11.00;4;Laptop & Accessory;4;Single;11;0;04.00;184.33.00;0
00.00;17.00;3;Laptop & Accessory;5;Married;2;1;03.00;147.41.00;0
19.00;;3;Mobile;3;Married;9;0;08.00;12.338.999.999.999.900;1
10.00;06.00;4;Mobile Phone;5;Divorced;3;0;02.00;139.02.00;0
11.00;;3;Mobile;4;Married;6;0;08.00;12.591.999.999.999.900;0
09.00;07.00;2;Mobile Phone;3;Single;5;0;03.00;150.06.00;0
15.00;30.00.00;3;Fashion;5;Married;2;1;08.00;174.06.00;0
20.00;25.00.00;4;Laptop & Accessory;3;Married;4;0;09.00;173.01.00;0
00.00;30.00.00;1;Mobile Phone;5;Single;2;0;00.00;110.91;1
01.00;30.00.00;4;Fashion;5;Married;11;1;;224.05.00;1
15.00;21.00;4;Mobile Phone;3;Married;6;0;09.00;149.51.00;0
27.00.00;06.00;3;Fashion;3;Married;8;0;04.00;205.02.00;0
09.00;14.00;3;Fashion;3;Married;2;0;08.00;200.96;0
06.00;15.00;2;Laptop & Accessory;1;Married;3;0;09.00;187.09.00;0
;15.00;3;Mobile;5;Single;4;0;00.00;120.18.00;1
12.00;06.00;3;Others;3;Married;2;1;06.00;291.97;0
27.00.00;15.00;4;Grocery;2;Divorced;7;0;03.00;243.36.00;0
23.00;29.00.00;4;Grocery;4;Married;5;0;03.00;289.13.00;0
05.00;09.00;4;Laptop & Accessory;5;Single;9;0;04.00;178.32.00;0
01.00;07.00;5;Mobile Phone;4;Single;3;1;03.00;146.74;1
11.00;15.00;4;Laptop & Accessory;4;Married;4;0;08.00;165.71;0
13.00;14.00;3;Laptop & Accessory;3;Married;4;1;03.00;167.96;1
16.00;08.00;3;Mobile;1;Single;1;0;08.00;135.39.00;0
;21.00;3;Mobile;3;Married;2;0;02.00;122.07.00;0
07.00;17.00;4;Laptop & Accessory;4;Divorced;5;0;08.00;144.09.00;0
01.00;09.00;4;Mobile Phone;3;Married;8;1;03.00;164.77;0
23.00;06.00;3;Laptop & Accessory;3;Divorced;1;0;13.00;163.47.00;0
28.00.00;06.00;4;Laptop & Accessory;3;Single;9;0;01.00;162.08.00;0
14.00;23.00;4;Mobile Phone;3;Married;11;0;01.00;160.44.00;0
10.00;35.00.00;3;Fashion;4;Married;2;1;;218.49.00;1
03.00;13.00;3;Mobile;4;Single;1;0;02.00;129.83;0
19.00;08.00;3;Grocery;5;Married;9;0;09.00;270.48.00;0
03.00;33.00.00;3;Laptop & Accessory;1;Married;8;0;07.00;153.04.00;0
00.00;;4;Mobile;3;Single;2;0;02.00;126.25.00;1
;06.00;3;Mobile;2;Divorced;3;1;00.00;122.93;1
;07.00;4;Mobile Phone;3;Married;2;0;00.00;115.63;0
31.00.00;09.00;4;Grocery;4;Married;6;0;15.00;287.91;0
03.00;15.00;3;Laptop & Accessory;3;Single;8;1;07.00;146.95;0
29.00.00;07.00;4;Others;5;Single;2;1;14.00;315.45.00;0
03.00;08.00;5;Grocery;1;Married;5;0;08.00;286.24.00;0
11.00;06.00;3;Fashion;3;Single;5;1;00.00;178.61;0
23.00;08.00;3;Grocery;5;Divorced;3;0;02.00;278.56.00;0
03.00;26.00.00;3;Laptop & Accessory;5;Married;1;0;02.00;199.57.00;0
21.00;09.00;4;Laptop & Accessory;1;Married;7;0;05.00;175.07.00;0
03.00;14.00;4;Laptop & Accessory;2;Married;3;1;01.00;191.23.00;0
18.00;08.00;5;Laptop & Accessory;3;Single;1;0;01.00;166.32.00;0
12.00;24.00.00;3;Laptop & Accessory;3;Single;1;0;07.00;145.34.00;0
01.00;09.00;6;Laptop & Accessory;1;Single;5;0;01.00;175.71;0
05.00;32.00.00;3;Laptop & Accessory;2;Divorced;1;0;02.00;144.65;0
14.00;14.00;5;Fashion;1;Single;3;0;03.00;206.05.00;1
11.00;08.00;3;Mobile;3;Married;7;1;01.00;130.57.00;0
13.00;09.00;5;Laptop & Accessory;3;Single;3;0;11.00;170.53.00;0
14.00;08.00;4;Grocery;5;Married;4;0;17.00;293.23.00;0
07.00;13.00;4;Laptop & Accessory;1;Married;5;0;08.00;202.25.00;0
10.00;10.00;4;Mobile Phone;4;Married;3;0;08.00;161.92;0
04.00;36.00.00;4;Fashion;4;Married;5;0;;217.05.00;0
00.00;25.00.00;4;Mobile Phone;5;Married;2;0;07.00;140.66;0
00.00;22.00;3;Mobile;4;Divorced;10;0;02.00;128.11.00;0
08.00;08.00;5;Laptop & Accessory;5;Single;2;0;10.00;178.43.00;0
01.00;23.00;6;Mobile Phone;5;Married;3;1;01.00;148.07.00;1
22.00;14.00;3;Fashion;4;Married;5;0;07.00;174.03.00;0
01.00;16.00;4;Laptop & Accessory;5;Married;6;0;08.00;178.46.00;1
08.00;33.00.00;3;Laptop & Accessory;3;Married;3;0;07.00;168.83;0
20.00;07.00;2;Grocery;5;Single;3;0;13.00;300.67;0
10.00;16.00;3;Mobile Phone;4;Married;2;0;07.00;139.36.00;0
18.00;08.00;3;Laptop & Accessory;4;Married;1;0;07.00;148.05.00;0
30.00.00;30.00.00;1;Fashion;1;Married;4;1;04.00;194.39.00;0
02.00;;3;Mobile;2;Single;2;0;05.00;123.04.00;0
06.00;10.00;4;Fashion;1;Single;5;0;08.00;23.658.999.999.999.900;0
20.00;20.00;4;Laptop & Accessory;4;Single;8;0;10.00;180.62;0
;34.00.00;3;Mobile;1;Married;5;0;03.00;121.32.00;0
13.00;14.00;3;Laptop & Accessory;3;Divorced;4;1;03.00;167.96;1
10.00;06.00;3;Fashion;2;Married;3;1;02.00;23.602.999.999.999.900;0
30.00.00;18.00;5;Laptop & Accessory;5;Married;6;0;01.00;178.08.00;0
18.00;07.00;3;Fashion;4;Married;2;0;07.00;174.41.00;0
;27.00.00;4;Mobile;5;Married;1;0;00.00;12.296.000.000.000.000;0
28.00.00;20.00;2;Others;4;Single;9;0;15.00;287.22.00;0
09.00;32.00.00;3;Laptop & Accessory;3;Married;7;0;02.00;153.47.00;0
18.00;17.00;4;Laptop & Accessory;1;Married;4;1;04.00;189.65;0
04.00;10.00;4;Mobile Phone;2;Divorced;6;0;05.00;145.97;0
24.00.00;09.00;4;Grocery;5;Divorced;4;0;03.00;303.56.00;0
01.00;16.00;4;Laptop & Accessory;5;Single;5;1;04.00;207.24.00;1
15.00;10.00;3;Others;1;Married;2;0;15.00;292.32.00;0
10.00;17.00;4;Fashion;3;Divorced;5;0;08.00;195.94;0
17.00;22.00;5;Laptop & Accessory;1;Married;5;0;03.00;193.04.00;0
10.00;10.00;4;Mobile Phone;4;Divorced;3;0;08.00;161.92;0
21.00;09.00;4;Others;4;Single;9;1;09.00;317.46.00;1
02.00;;3;Mobile;1;Married;5;0;07.00;12.513.999.999.999.900;0
10.00;10.00;4;Mobile Phone;4;Single;6;0;03.00;145.88;0
13.00;28.00.00;5;Laptop & Accessory;2;Divorced;5;1;05.00;186.02.00;0
20.00;10.00;3;Laptop & Accessory;3;Single;4;0;00.00;129.76;0
09.00;30.00.00;6;Mobile Phone;3;Married;2;0;04.00;152.05.00;0
04.00;09.00;3;Fashion;3;Married;10;0;02.00;236.75;0
;14.00;1;Mobile;4;Single;10;0;02.00;121.09.00;0
22.00;09.00;4;Laptop & Accessory;2;Divorced;4;0;08.00;165.51.00;0
23.00;27.00.00;4;Laptop & Accessory;5;Married;3;0;12.00;190.67;0
30.00.00;;3;Mobile;3;Married;2;0;02.00;123.72;0
05.00;13.00;4;Laptop & Accessory;3;Divorced;2;0;08.00;154.84;0
05.00;14.00;5;Fashion;3;Married;3;0;;214.43.00;0
15.00;08.00;3;Fashion;1;Married;3;1;09.00;201.24.00;0
00.00;22.00;1;Mobile;5;Single;2;0;14.00;127.43.00;1
