user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date,cluster,pca1,pca2,risk_score,risk_category,Alert_Timestamp,Alert_Priority
U30224,44,Male,Master,Self-employed,Engineer,1381.88,484.1,92137.06,Yes,Education,76307.25,360,1314.06,20.62,0.95,415,5.56,Other,2022-11-17,2,0.2781018172027587,-0.5494319170365435,51.03,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30225,46,Female,Master,Employed,Unemployed,1905.64,1353.62,192811.32,Yes,Car,314972.42,12,29199.93,20.15,15.32,559,8.43,North America,2024-03-27,3,5.638702456872845,0.6764670932850126,-373.29,,2026-01-08 17:56:47,CRITICAL
U30227,42,Female,Master,Self-employed,Manager,3524.13,2968.75,405072.54,Yes,Education,105196.91,300,1588.72,17.91,0.45,427,9.58,Other,2023-10-31,1,-0.1041645693133757,0.4725954952870256,66.59,Low Risk,2026-01-08 17:56:47,CRITICAL
U30228,43,Female,Bachelor,Employed,Engineer,2857.29,2246.69,318966.89,Yes,Education,171067.87,120,4194.6,27.48,1.47,306,9.3,Asia,2023-04-17,1,0.4374892919891652,-0.1370162798632777,30.3,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30229,22,Male,Bachelor,Employed,Teacher,6231.31,3840.9,695191.65,Yes,Business,225668.92,60,4311.58,5.51,0.69,409,9.3,Europe,2024-09-15,1,-0.4270307578835799,0.2869481274105482,58.55,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30231,61,Female,Bachelor,Unemployed,Manager,1735.65,937.99,20974.16,No,,0.0,0,0.0,0.0,0.0,330,1.01,Other,2022-06-30,2,-0.0874266922200496,-2.0528450421062985,75.53,Low Risk,2026-01-08 17:56:47,CRITICAL
U30233,55,Male,Master,Self-employed,Student,1624.43,1386.18,28601.95,Yes,Home,155737.48,24,7971.34,20.59,4.91,846,1.47,Africa,2025-01-31,0,1.7193046413106274,0.320478395090269,-47.49,,2026-01-08 17:56:47,CRITICAL
U30234,58,Female,Bachelor,Employed,Manager,4819.04,2449.5,507362.14,No,,0.0,0,0.0,0.0,0.0,415,8.77,Europe,2023-03-24,1,-0.7449410011644719,0.2144695695956301,79.53,Low Risk,2026-01-08 17:56:47,CRITICAL
U30237,30,Other,Bachelor,Employed,Engineer,4149.67,2285.76,49845.59,Yes,Car,122926.02,60,3440.67,22.65,0.83,579,1.0,Europe,2022-07-05,0,-0.082971990818239,-0.9863230533674784,62.35,Low Risk,2026-01-08 17:56:47,CRITICAL
U30239,36,Male,High School,Self-employed,Student,1837.58,1228.59,77050.86,Yes,Business,440224.82,300,4356.14,11.13,2.37,441,3.49,Asia,2023-01-25,2,0.792500198004747,-0.9654358685889594,9.65,High Risk,2026-01-08 17:56:47,CRITICAL
U30240,22,Female,Other,Self-employed,Doctor,3121.36,2446.39,249745.5,Yes,Car,488795.92,24,24696.56,19.24,7.91,845,6.67,Other,2024-07-07,3,3.6480425463315433,1.5282424202374394,-137.54,,2026-01-08 17:56:47,CRITICAL
U30243,37,Male,High School,Employed,Engineer,5126.1,3521.32,63983.7,No,,0.0,0,0.0,0.0,0.0,494,1.04,Other,2022-01-20,2,-0.7223641726840612,-1.3546584912990611,83.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U30244,67,Other,Master,Employed,Teacher,4041.52,3524.14,365196.9,No,,0.0,0,0.0,0.0,0.0,318,7.53,Asia,2025-02-03,2,-0.4390131627563648,-0.520430096901144,74.96,Low Risk,2026-01-08 17:56:47,CRITICAL
U30245,67,Male,High School,Unemployed,Engineer,3330.18,1790.8,393691.32,No,,0.0,0,0.0,0.0,0.0,496,9.85,Europe,2025-03-10,1,-0.4046203525170453,0.8577576599443848,83.34,Low Risk,2026-01-08 17:56:47,CRITICAL
U30246,32,Female,High School,Unemployed,Doctor,3319.4,2118.86,323326.95,Yes,Education,444193.6,120,7852.77,17.47,2.37,430,8.12,Europe,2021-10-25,1,0.8392363919554807,0.1051640808242023,9.14,High Risk,2026-01-08 17:56:47,CRITICAL
U30247,53,Male,Bachelor,Employed,Student,4362.93,1342.66,78947.38,Yes,Car,415258.93,12,39667.72,25.99,9.09,469,1.51,North America,2024-11-09,3,4.879647217922576,-1.479319258315862,-190.63,,2026-01-08 17:56:47,CRITICAL
U30248,69,Male,Bachelor,Employed,Doctor,1979.99,1536.83,105350.82,No,,0.0,0,0.0,0.0,0.0,450,4.43,Other,2023-11-20,2,-0.0789975874733241,-0.6761636544230321,81.18,Low Risk,2026-01-08 17:56:47,CRITICAL
U30251,56,Male,High School,Employed,Accountant,4150.9,2765.04,387911.81,Yes,Education,356214.76,300,7768.7,26.13,1.87,780,7.79,North America,2022-04-06,1,0.6107902821370864,1.5720674899806435,40.61,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30254,51,Male,Bachelor,Unemployed,Engineer,6783.63,5387.89,68171.32,No,,0.0,0,0.0,0.0,0.0,435,0.84,North America,2025-01-09,2,-0.9841929934988976,-1.6874549601031408,80.47,Low Risk,2026-01-08 17:56:47,CRITICAL
U30255,34,Male,PhD,Self-employed,Salesperson,1942.97,1412.66,194107.14,Yes,Business,175278.9,36,6759.44,22.72,3.48,845,8.33,Europe,2023-07-10,1,1.2637077253628506,2.0188475396116474,-4.64,,2026-01-08 17:56:47,CRITICAL
U30258,28,Female,Master,Student,Doctor,4965.05,3896.61,165796.17,Yes,Home,75618.81,12,7039.7,20.96,1.42,785,2.78,North America,2023-08-28,0,0.346119224739369,0.3458807719997979,54.34,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30260,36,Female,Master,Employed,Driver,1834.84,1444.12,62223.16,Yes,Home,137079.79,36,4180.18,6.16,2.28,546,2.83,North America,2022-06-29,2,0.7887618139611035,-0.6617454733375727,17.29,High Risk,2026-01-08 17:56:47,CRITICAL
U30262,63,Male,Bachelor,Student,Unemployed,5912.36,3537.96,704793.11,Yes,Business,450821.14,60,13548.55,26.19,2.29,598,9.93,Europe,2021-08-06,1,0.8585220183899893,1.2551667836975795,19.44,High Risk,2026-01-08 17:56:47,CRITICAL
U30268,26,Male,PhD,Employed,Doctor,6314.93,5582.83,572024.36,No,,0.0,0,0.0,0.0,0.0,367,7.55,Other,2024-01-20,1,-0.8371651554845609,-0.3245138411528881,77.27,Low Risk,2026-01-08 17:56:47,CRITICAL
U30276,32,Female,Bachelor,Self-employed,Unemployed,4320.43,2125.76,445009.18,Yes,Car,261290.25,300,2962.67,13.08,0.69,819,8.58,Asia,2024-05-27,1,-0.1891814974204509,1.9592260820361893,77.84,Low Risk,2026-01-08 17:56:47,CRITICAL
U30279,67,Female,PhD,Employed,Accountant,4751.41,2120.43,405022.8,No,,0.0,0,0.0,0.0,0.0,429,7.1,Africa,2022-12-25,1,-0.7605362431688213,-0.1352045152190961,80.19,Low Risk,2026-01-08 17:56:47,CRITICAL
U30280,57,Female,Master,Unemployed,Teacher,5179.74,2948.46,499118.39,No,,0.0,0,0.0,0.0,0.0,486,8.03,Africa,2023-02-25,1,-0.78651468883296,0.3421961234241459,82.87,Low Risk,2026-01-08 17:56:47,CRITICAL
U30283,34,Female,Bachelor,Self-employed,Doctor,5559.71,4447.56,233946.54,Yes,Education,414042.13,300,4576.43,12.7,0.82,578,3.51,Asia,2021-07-30,0,-0.1294024983623793,-0.3921968030545696,62.6,Low Risk,2026-01-08 17:56:47,CRITICAL
U30284,66,Female,Master,Self-employed,Salesperson,3949.47,1247.46,18959.56,Yes,Business,455547.39,12,40194.07,10.68,10.18,446,0.4,Asia,2023-12-26,3,5.228158138257684,-1.8564638549176204,-230.41,,2026-01-08 17:56:47,CRITICAL
U30286,60,Female,Master,Employed,Engineer,975.58,852.09,1864.01,Yes,Business,168027.29,180,3854.75,27.03,3.95,764,0.16,Europe,2023-03-14,0,1.2451739188901836,-0.3462267381712458,-42.95,,2026-01-08 17:56:47,CRITICAL
U30287,56,Female,High School,Employed,Driver,3455.79,1118.16,403797.24,Yes,Car,432812.88,120,5401.04,8.65,1.56,831,9.74,Europe,2024-02-07,1,0.345514801471349,2.301367515483482,52.31,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30289,66,Female,Bachelor,Student,Accountant,3552.94,2870.43,105837.62,Yes,Business,490068.01,240,4053.49,7.85,1.14,604,2.48,North America,2024-03-05,0,0.2564611073469088,-0.5076024130792844,54.22,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30290,47,Male,Bachelor,Employed,Engineer,1036.82,415.68,92707.41,Yes,Car,281730.72,240,5836.08,24.67,5.63,691,7.45,Africa,2025-05-21,1,1.690888437986073,1.125515862858054,-76.38,,2026-01-08 17:56:47,CRITICAL
U30291,66,Female,Bachelor,Employed,Manager,1679.23,818.24,107382.77,No,,0.0,0,0.0,0.0,0.0,487,5.33,North America,2024-03-06,2,-0.0662891021711615,-0.2837227706855182,82.92,Low Risk,2026-01-08 17:56:47,CRITICAL
U30292,46,Female,Bachelor,Employed,Doctor,3295.45,2090.35,361975.9,No,,0.0,0,0.0,0.0,0.0,418,9.15,Africa,2024-10-22,1,-0.3726529303428411,0.3368201287177765,79.67,Low Risk,2026-01-08 17:56:47,CRITICAL
U30293,46,Other,Master,Unemployed,Driver,5515.15,4198.55,572311.32,Yes,Car,217982.95,300,3533.62,19.29,0.64,529,8.65,Europe,2022-03-08,1,-0.2774134480280521,0.6676398477483609,65.69,Low Risk,2026-01-08 17:56:47,CRITICAL
U30295,58,Male,PhD,Employed,Driver,5963.55,4771.15,537750.94,Yes,Education,7692.05,300,139.3,21.63,0.02,400,7.51,Asia,2021-07-25,1,-0.8040889778853816,-0.1823939087119047,78.22,Low Risk,2026-01-08 17:56:47,CRITICAL
U30296,24,Female,High School,Employed,Accountant,5321.66,2401.4,627640.78,Yes,Home,34148.09,240,473.29,15.93,0.09,370,9.83,Europe,2025-05-03,1,-0.8230053369324308,0.2707558625002269,74.71,Low Risk,2026-01-08 17:56:47,CRITICAL
U30300,62,Female,PhD,Employed,Salesperson,3341.26,2205.71,109418.0,Yes,Education,380589.39,300,8583.53,27.03,2.57,753,2.73,Europe,2024-04-23,0,0.9719282101053922,0.2038432784356326,18.34,High Risk,2026-01-08 17:56:47,CRITICAL
U30301,21,Male,Other,Employed,Engineer,2278.24,1983.93,96913.14,No,,0.0,0,0.0,0.0,0.0,403,3.54,Europe,2021-10-25,2,-0.1189937619493452,-1.1097364477553098,78.96,Low Risk,2026-01-08 17:56:47,CRITICAL
U30302,60,Female,High School,Self-employed,Teacher,2461.28,1067.65,59509.76,Yes,Education,95401.64,36,3720.87,23.56,1.51,662,2.01,Asia,2021-11-27,0,0.4064171122520531,-0.3502474660199113,45.85,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30305,18,Male,Bachelor,Employed,Unemployed,2050.34,1412.48,99844.9,No,,0.0,0,0.0,0.0,0.0,328,4.06,Africa,2024-11-03,2,-0.1207736258832707,-1.3107136945036242,75.44,Low Risk,2026-01-08 17:56:47,CRITICAL
U30306,46,Female,Other,Employed,Engineer,6790.08,5911.73,73269.75,No,,0.0,0,0.0,0.0,0.0,416,0.9,Africa,2022-06-25,2,-0.9350484205761042,-1.7588079357425586,79.58,Low Risk,2026-01-08 17:56:47,CRITICAL
U30308,56,Male,Bachelor,Student,Unemployed,6481.66,3665.44,416914.87,Yes,Car,370051.45,60,7294.34,6.81,1.13,562,5.36,Africa,2021-10-23,1,-0.1253101475070919,-0.0202540299235088,52.55,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30310,64,Female,Master,Self-employed,Teacher,3161.88,960.66,310996.92,Yes,Education,311912.31,24,16235.4,22.35,5.13,836,8.2,North America,2024-05-08,3,2.1387417411562457,1.9038305004124407,-54.56,,2026-01-08 17:56:47,CRITICAL
U30311,69,Female,High School,Unemployed,Unemployed,6950.3,5222.38,166597.39,No,,0.0,0,0.0,0.0,0.0,322,2.0,Other,2025-07-14,2,-1.053321429432956,-1.9037966811548568,75.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U30313,32,Female,Bachelor,Employed,Manager,1953.5,875.49,192646.84,No,,0.0,0,0.0,0.0,0.0,392,8.22,Africa,2024-07-17,1,-0.1384231992209272,0.0067802753567183,78.45,Low Risk,2026-01-08 17:56:47,CRITICAL
U30316,62,Male,Bachelor,Self-employed,Driver,4749.62,2006.77,356849.73,Yes,Education,418238.68,360,4544.97,12.75,0.96,591,6.26,Africa,2025-04-11,1,-0.1301951940031857,0.3614524921658194,59.01,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30318,66,Male,Bachelor,Employed,Doctor,10459.49,3457.4,866046.31,Yes,Education,276827.5,12,26934.04,29.61,2.58,832,6.9,North America,2022-09-19,0,1.3471447193215134,1.4844879153960906,21.75,High Risk,2026-01-08 17:56:47,CRITICAL
U30320,32,Female,Master,Student,Engineer,2266.46,924.21,217300.55,No,,0.0,0,0.0,0.0,0.0,314,7.99,Europe,2025-02-12,1,-0.2239808758884309,-0.4001153775149381,74.78,Low Risk,2026-01-08 17:56:47,CRITICAL
U30322,42,Female,Master,Employed,Driver,928.13,333.74,30168.89,Yes,Home,484912.47,180,5011.04,9.32,5.4,379,2.71,North America,2021-10-20,2,1.5561613385853257,-1.4318831463604735,-84.16,,2026-01-08 17:56:47,CRITICAL
U30323,36,Male,Master,Unemployed,Accountant,4199.54,1290.57,53434.72,Yes,Car,401949.23,12,38019.83,24.06,9.05,480,1.06,North America,2022-12-26,3,4.7465079087570725,-1.5349518344048578,-188.91,,2026-01-08 17:56:47,CRITICAL
U30324,66,Male,Master,Employed,Accountant,7722.32,4204.3,849124.74,Yes,Home,419891.74,120,5235.3,8.63,0.68,587,9.16,Africa,2023-09-27,1,-0.6843853893217395,1.0265547816623457,67.22,Low Risk,2026-01-08 17:56:47,CRITICAL
U30327,47,Male,Bachelor,Employed,Driver,4812.31,3018.62,282865.25,No,,0.0,0,0.0,0.0,0.0,386,4.9,North America,2024-12-28,2,-0.6931438073857318,-0.8746839498082736,78.16,Low Risk,2026-01-08 17:56:47,CRITICAL
U30328,50,Female,High School,Employed,Salesperson,500.0,153.01,1997.79,No,,0.0,0,0.0,0.0,0.0,330,0.33,Other,2024-12-31,2,0.1637928929914113,-2.2076260568067467,65.33,Low Risk,2026-01-08 17:56:47,CRITICAL
U30331,31,Female,High School,Employed,Doctor,2354.93,1670.69,167673.64,Yes,Business,127767.12,36,4691.19,19.12,1.99,503,5.93,Other,2022-02-13,1,0.6707630300365853,-0.0916656356881263,23.97,High Risk,2026-01-08 17:56:47,CRITICAL
U30335,64,Female,Master,Employed,Unemployed,4267.53,1816.79,416165.32,Yes,Car,197248.23,240,4438.55,26.87,1.04,799,8.13,Asia,2022-11-13,1,0.0030365303279074,1.7548959952446652,66.4,Low Risk,2026-01-08 17:56:47,CRITICAL
U30336,25,Male,High School,Employed,Salesperson,4302.37,2387.26,354300.44,Yes,Home,114782.92,300,2122.82,22.1,0.49,469,6.86,Other,2022-12-24,1,-0.3094749075848563,-0.0211854962919445,67.37,Low Risk,2026-01-08 17:56:47,CRITICAL
U30337,28,Female,PhD,Employed,Accountant,2004.66,1293.17,185797.42,No,,0.0,0,0.0,0.0,0.0,408,7.72,Africa,2021-09-26,1,-0.1096052831085974,-0.047649082331821,79.2,Low Risk,2026-01-08 17:56:47,CRITICAL
U30338,26,Female,Bachelor,Employed,Doctor,3223.38,2014.04,135116.99,Yes,Education,426942.16,180,6909.38,18.11,2.14,704,3.49,Asia,2023-06-01,0,0.7356287013353002,0.1819299416010384,28.93,High Risk,2026-01-08 17:56:47,CRITICAL
U30341,18,Male,High School,Self-employed,Engineer,2511.2,2031.69,26864.35,No,,0.0,0,0.0,0.0,0.0,414,0.89,Asia,2023-09-27,2,-0.1786995477605184,-1.7193567015772406,79.48,Low Risk,2026-01-08 17:56:47,CRITICAL
U30343,49,Male,High School,Employed,Teacher,2808.5,1741.69,233370.5,No,,0.0,0,0.0,0.0,0.0,390,6.92,Other,2022-04-04,1,-0.2821815083688249,-0.3345117909743922,78.35,Low Risk,2026-01-08 17:56:47,CRITICAL
U30345,60,Female,Master,Self-employed,Unemployed,3016.77,1314.64,133765.77,Yes,Education,399587.0,36,11904.35,4.6,3.95,777,3.7,Europe,2024-09-14,0,1.5554513208099483,0.5432093328574404,-21.94,,2026-01-08 17:56:47,CRITICAL
U30346,35,Female,Bachelor,Student,Engineer,2027.12,1403.04,182990.14,Yes,Business,343705.01,240,6199.71,21.33,3.06,487,7.52,North America,2023-01-21,1,1.0774068855282888,0.2277371979239984,-8.88,,2026-01-08 17:56:47,CRITICAL
U30347,45,Male,PhD,Employed,Manager,1737.59,1026.6,158133.64,Yes,Business,478188.88,360,5643.22,13.94,3.25,683,7.58,North America,2022-12-05,1,1.112381213414302,1.1195596098219256,-5.36,,2026-01-08 17:56:47,CRITICAL
U30348,19,Female,Master,Student,Salesperson,4316.8,3649.92,121838.89,No,,0.0,0,0.0,0.0,0.0,456,2.35,Europe,2023-03-23,2,-0.4946698512644727,-1.1923419334289909,81.46,Low Risk,2026-01-08 17:56:47,CRITICAL
U30351,26,Male,High School,Student,Unemployed,5115.87,3489.54,588732.17,Yes,Home,161691.4,24,9035.63,29.94,1.77,370,9.59,Asia,2023-01-29,1,0.501789034356241,0.1793818290828531,24.31,High Risk,2026-01-08 17:56:47,CRITICAL
U30352,33,Male,High School,Student,Salesperson,960.05,593.19,14887.56,Yes,Education,397752.65,300,4727.21,13.8,4.92,340,1.29,Other,2023-09-29,2,1.4531074868319254,-1.956222689421144,-71.6,,2026-01-08 17:56:47,CRITICAL
U30353,24,Female,Bachelor,Student,Teacher,1682.83,902.19,93086.14,Yes,Home,372359.74,240,7593.12,24.27,4.51,734,4.61,Other,2024-02-07,0,1.539200025021733,0.6029610149187781,-40.76,,2026-01-08 17:56:47,CRITICAL
U30354,56,Male,High School,Employed,Driver,5260.23,4491.4,40607.01,Yes,Education,302377.95,24,13005.94,3.07,2.47,650,0.64,Other,2024-02-28,0,1.1002130433095112,-0.8100516053189692,16.49,High Risk,2026-01-08 17:56:47,CRITICAL
U30355,19,Male,PhD,Unemployed,Engineer,6207.75,4826.86,165089.86,No,,0.0,0,0.0,0.0,0.0,400,2.22,Asia,2025-02-15,2,-0.8875480687880027,-1.4944088201009136,78.82,Low Risk,2026-01-08 17:56:47,CRITICAL
U30356,43,Male,Master,Unemployed,Student,1439.17,488.53,150298.79,No,,0.0,0,0.0,0.0,0.0,466,8.7,Europe,2022-02-15,1,-0.0328631498416551,0.4606771411716159,81.93,Low Risk,2026-01-08 17:56:47,CRITICAL
U30357,33,Male,High School,Unemployed,Driver,1894.02,1614.09,9277.16,No,,0.0,0,0.0,0.0,0.0,379,0.41,North America,2024-10-06,2,-0.0588323448389022,-1.9870305683776508,72.44,Low Risk,2026-01-08 17:56:47,CRITICAL
U30358,18,Male,Other,Employed,Accountant,6371.8,4420.94,543812.37,Yes,Business,201560.53,60,5070.19,17.56,0.8,652,7.11,Other,2024-05-01,1,-0.2932239901826519,0.8197729105598647,66.68,Low Risk,2026-01-08 17:56:47,CRITICAL
U30359,63,Male,Master,Employed,Salesperson,1364.58,648.71,130567.36,Yes,Business,37156.69,24,1805.31,15.21,1.32,335,7.97,Africa,2021-08-09,1,0.4116989752360501,-0.3111108442751115,36.16,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30360,66,Female,PhD,Employed,Driver,5626.6,3897.82,48165.61,Yes,Business,205509.22,300,3245.35,18.77,0.58,399,0.71,Africa,2025-04-19,2,-0.3970054415129735,-1.8760566173347049,61.38,Low Risk,2026-01-08 17:56:47,CRITICAL
U30361,67,Male,Bachelor,Employed,Student,1755.27,634.67,126130.46,Yes,Car,103149.82,120,1356.29,9.88,0.77,830,5.99,Other,2022-07-05,0,0.1996572165293713,1.3994336925445945,75.96,Low Risk,2026-01-08 17:56:47,CRITICAL
U30362,55,Female,Bachelor,Employed,Doctor,2679.43,1765.07,169012.7,Yes,Home,119718.33,12,11531.87,27.63,4.3,571,5.26,Other,2022-02-09,1,1.7018187835505172,0.015303322671097,-42.13,,2026-01-08 17:56:47,CRITICAL
U30364,57,Male,Master,Employed,Unemployed,4989.27,1577.44,47717.23,No,,0.0,0,0.0,0.0,0.0,351,0.8,North America,2025-03-03,2,-0.892226789093319,-2.0428542122364144,76.52,Low Risk,2026-01-08 17:56:47,CRITICAL
U30366,24,Female,Bachelor,Employed,Unemployed,2084.12,1389.47,191740.12,Yes,Home,306879.93,36,10124.05,11.53,4.86,677,7.67,Africa,2022-04-22,1,1.796048945102226,1.093429708450527,-53.94,,2026-01-08 17:56:47,CRITICAL
U30371,35,Male,Master,Self-employed,Manager,4118.46,1539.45,187787.09,No,,0.0,0,0.0,0.0,0.0,451,3.8,Other,2023-03-24,2,-0.6513485517776048,-0.8470779989354658,81.22,Low Risk,2026-01-08 17:56:47,CRITICAL
U30373,63,Male,Master,Employed,Driver,1561.1,607.41,148577.88,No,,0.0,0,0.0,0.0,0.0,476,7.93,Asia,2022-01-05,1,-0.0536577239161748,0.3129871543351976,82.4,Low Risk,2026-01-08 17:56:47,CRITICAL
U30374,39,Male,Bachelor,Employed,Manager,6003.45,4032.93,582406.52,Yes,Business,473392.17,360,10954.05,27.76,1.82,784,8.08,Other,2024-07-20,1,0.552111601763405,1.6311004349814475,42.29,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30375,40,Female,High School,Self-employed,Doctor,2723.7,822.47,119255.32,Yes,Education,219923.19,240,3400.87,18.04,1.25,485,3.65,Asia,2022-06-22,2,0.2197494244368738,-0.731452229657925,45.32,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30376,38,Female,Bachelor,Employed,Doctor,3732.64,2070.08,230470.07,No,,0.0,0,0.0,0.0,0.0,389,5.15,Africa,2024-05-03,2,-0.4986653824797663,-0.7866963221298153,78.31,Low Risk,2026-01-08 17:56:47,CRITICAL
U30377,67,Male,Bachelor,Self-employed,Student,1860.83,801.07,30031.68,Yes,Car,485629.74,360,6346.83,15.53,3.41,828,1.34,Europe,2023-12-06,0,1.1610245264283938,0.2161969418821618,-3.34,,2026-01-08 17:56:47,CRITICAL
U30378,25,Female,Bachelor,Student,Accountant,500.0,238.79,32770.32,No,,0.0,0,0.0,0.0,0.0,308,5.46,Europe,2023-04-29,2,0.1765160816810679,-1.0352664864687453,74.49,Low Risk,2026-01-08 17:56:47,CRITICAL
U30379,57,Male,High School,Employed,Engineer,4799.4,2089.69,434593.69,Yes,Business,38780.39,60,1164.55,26.15,0.24,412,7.55,North America,2022-10-02,1,-0.6172997369957549,-0.1038715706009348,72.19,Low Risk,2026-01-08 17:56:47,CRITICAL
U30383,67,Male,Bachelor,Self-employed,Doctor,5328.63,2497.36,522693.48,No,,0.0,0,0.0,0.0,0.0,354,8.17,Asia,2023-11-06,1,-0.8821994504900218,-0.210216324834115,76.66,Low Risk,2026-01-08 17:56:47,CRITICAL
U30386,25,Other,Bachelor,Employed,Unemployed,4734.92,1729.95,76910.44,No,,0.0,0,0.0,0.0,0.0,457,1.35,Europe,2025-03-08,2,-0.7995369138283479,-1.4333205081594906,81.51,Low Risk,2026-01-08 17:56:47,CRITICAL
U30388,32,Female,High School,Student,Student,1052.81,903.7,64705.82,No,,0.0,0,0.0,0.0,0.0,481,5.12,North America,2023-09-11,2,0.1090586389255625,-0.3570250355389008,82.64,Low Risk,2026-01-08 17:56:47,CRITICAL
U30389,66,Male,High School,Employed,Doctor,2156.56,1523.21,245231.79,Yes,Education,320258.39,12,28047.18,9.27,13.01,643,9.48,Europe,2023-07-12,3,5.061823792725458,1.3158866115426608,-300.04,,2026-01-08 17:56:47,CRITICAL
U30391,57,Female,High School,Employed,Driver,3111.77,1124.32,331633.36,Yes,Car,309048.07,300,7008.4,27.18,2.25,643,8.88,Asia,2021-11-06,1,0.7076326310261681,1.2487224459980544,22.76,High Risk,2026-01-08 17:56:47,CRITICAL
U30393,31,Male,Master,Employed,Salesperson,5088.67,3615.8,148137.31,Yes,Business,298176.07,60,6870.21,13.56,1.35,422,2.43,Europe,2023-07-04,2,0.2248680302338655,-1.355023338615747,39.36,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30394,59,Male,Master,Employed,Teacher,4746.37,2055.4,89369.72,Yes,Home,173287.47,120,2815.93,15.19,0.59,396,1.57,Other,2024-10-31,2,-0.3861410513378946,-1.6613673352897542,60.94,Low Risk,2026-01-08 17:56:47,CRITICAL
U30395,32,Male,Bachelor,Self-employed,Student,4007.14,1725.4,62330.84,Yes,Car,479124.04,120,8781.71,18.48,2.19,506,1.3,North America,2025-05-18,2,0.6744836731536774,-1.25331726033798,18.11,High Risk,2026-01-08 17:56:47,CRITICAL
U30397,45,Female,Bachelor,Employed,Driver,8795.97,6696.58,972622.05,Yes,Home,415385.61,120,10362.89,28.07,1.18,738,9.21,Africa,2023-06-22,1,-0.0788663790174356,1.6779723762832774,59.33,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30401,36,Male,High School,Employed,Teacher,3991.04,3428.2,181501.17,No,,0.0,0,0.0,0.0,0.0,413,3.79,Other,2025-05-07,2,-0.4315917130873691,-1.023344329014266,79.44,Low Risk,2026-01-08 17:56:47,CRITICAL
U30402,64,Male,Bachelor,Employed,Salesperson,3909.57,3065.78,348888.65,No,,0.0,0,0.0,0.0,0.0,324,7.44,Europe,2025-06-03,2,-0.4491553459776404,-0.5134029587456549,75.25,Low Risk,2026-01-08 17:56:47,CRITICAL
U30404,53,Female,Bachelor,Employed,Unemployed,3097.56,2624.82,121112.69,Yes,Education,429579.4,180,3844.39,6.93,1.24,719,3.26,Other,2024-02-07,0,0.3613895261711181,0.2024305677228538,56.64,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30405,19,Male,Master,Employed,Manager,3851.31,3097.73,61639.64,No,,0.0,0,0.0,0.0,0.0,453,1.33,Europe,2024-06-21,2,-0.4268099553446059,-1.4523613434182805,81.32,Low Risk,2026-01-08 17:56:47,CRITICAL
U30406,44,Female,Master,Employed,Unemployed,2193.32,1621.33,103451.18,No,,0.0,0,0.0,0.0,0.0,370,3.93,Europe,2021-08-11,2,-0.1348102900065837,-1.1580347170512204,77.41,Low Risk,2026-01-08 17:56:47,CRITICAL
U30407,52,Male,High School,Employed,Teacher,4185.94,1400.85,299038.14,Yes,Car,199593.69,360,3269.61,19.6,0.78,540,5.95,North America,2022-06-13,1,-0.2047991607501473,0.0691934054148193,62.01,Low Risk,2026-01-08 17:56:47,CRITICAL
U30408,28,Male,High School,Employed,Teacher,5556.17,1980.46,99281.21,No,,0.0,0,0.0,0.0,0.0,478,1.49,Africa,2024-07-29,2,-0.992244954591288,-1.3134455015893012,82.49,Low Risk,2026-01-08 17:56:47,CRITICAL
U30409,26,Male,Bachelor,Employed,Manager,5629.73,1809.86,544684.42,Yes,Business,287685.65,36,11047.96,22.41,1.96,810,8.06,Europe,2023-10-14,1,0.466760772912119,1.75154350300118,39.32,Medium Risk,2026-01-08 17:56:47,CRITICAL
U30410,64,Female,Master,Employed,Teacher,500.0,298.5,50799.91,No,,0.0,0,0.0,0.0,0.0,322,8.47,North America,2024-05-08,1,0.1871461049767424,-0.2277286038379187,75.15,Low Risk,2026-01-08 17:56:47,CRITICAL
U30415,48,Male,Master,Self-employed,Unemployed,6001.74,5306.42,691411.75,Yes,Business,254090.34,60,6630.45,19.28,1.1,650,9.6,Europe,2024-04-11,1,0.1075042744126249,1.4225938002723657,57.59,Medium Risk,2026-01-08 17:56:47,CRITICAL
